GEOID,YEAR,mean_mig,mean_base,SSP2,Inundated,mean_inun
01045,2090,47546.2312146581,74067.52913923036,NA,1,74067.52913923036
01045,2095,32925.32752128439,76776.35868416441,NA,1,76776.35868416441
01045,2100,8007.613466342124,79533.26389326029,NA,1,79533.26389326029
01047,2020,42389.67519481718,42389.17519656038,NA,1,42389.17519656038
01047,2025,43713.238296847245,43714.67388000188,NA,1,43714.67388000188
01047,2030,44873.85246514241,44878.919560940405,NA,1,44878.919560940405
01047,2035,45928.37186413318,45939.03933136802,NA,1,45939.03933136802
01047,2040,46973.342189813724,46992.19171812252,NA,1,46992.19171812252
01047,2045,47983.723713308995,48014.15246902152,NA,1,48014.15246902152
01047,2050,49184.508434881056,49231.17186999566,NA,1,49231.17186999566
01047,2055,50713.286630118666,50782.47119483452,NA,1,50782.47119483452
01047,2060,52408.905847508235,52508.81586982228,NA,1,52508.81586982228
01047,2065,54170.11323115276,54310.96631830634,NA,1,54310.96631830634
01047,2070,55978.008611064535,56172.580822266675,NA,1,56172.580822266675
01047,2075,57788.6902291997,58052.93848861265,NA,1,58052.93848861265
01047,2080,59609.093113470124,59963.813997785124,NA,1,59963.813997785124
01047,2085,61585.25977708147,62058.10030648171,NA,1,62058.10030648171
01047,2090,63685.98964386163,64311.49687126408,NA,1,64311.49687126408
01047,2095,65869.8073378402,66688.52004404503,NA,1,66688.52004404503
01047,2100,68118.3752724351,69176.91085182418,NA,1,69176.91085182418
01049,2020,73409.56709251752,73409.25646360854,NA,1,73409.25646360854
01049,2025,75362.45315088764,75364.347969494,NA,1,75364.347969494
01049,2030,76990.65176766973,76993.11060755297,NA,1,76993.11060755297
01049,2035,78421.95035186503,78423.34775866031,NA,1,78423.34775866031
01049,2040,79897.77565293502,79895.7703129339,NA,1,79895.7703129339
01049,2045,81364.71068328306,81354.8592374363,NA,1,81354.8592374363
01049,2050,82981.17525920086,82955.20098658414,NA,1,82955.20098658414
01049,2055,84874.3924633005,84816.93468051437,NA,1,84816.93468051437
01049,2060,87047.77913920938,86931.81770156519,NA,1,86931.81770156519
01049,2065,89503.27677275112,89282.63978901875,NA,1,89282.63978901875
01049,2070,92271.58393104338,91868.46894763138,NA,1,91868.46894763138
01049,2075,95361.98395526243,94645.6098641229,NA,1,94645.6098641229
01049,2080,98842.94588880293,97591.5665988863,NA,1,97591.5665988863
01049,2085,103000.66624385037,100833.62523658932,NA,1,100833.62523658932
01049,2090,108021.03509629874,104299.53080551146,NA,1,104299.53080551146
01049,2095,114331.57305238489,107990.18726557883,NA,1,107990.18726557883
01049,2100,122636.08904847798,111895.4346334982,NA,1,111895.4346334982
01051,2020,84487.9743228849,84482.08033263436,NA,1,84482.08033263436
01051,2025,87622.0135876271,87622.91985364327,NA,1,87622.91985364327
01051,2030,90179.43805505252,90188.58579938515,NA,1,90188.58579938515
01051,2035,92217.853837936,92234.04843782805,NA,1,92234.04843782805
01051,2040,93807.78675375499,93828.14668403867,NA,1,93828.14668403867
01051,2045,95246.20000395941,95264.81403708605,NA,1,95264.81403708605
01051,2050,96853.79161550483,96858.06845259992,NA,1,96858.06845259992
01051,2055,98785.36871044298,98748.8352767597,NA,1,98748.8352767597
01051,2060,101104.91689308493,100976.68607055963,NA,1,100976.68607055963
01051,2065,103787.91963746643,103475.29025065647,NA,1,103475.29025065647
01051,2070,106777.79999761391,106120.5492468805,NA,1,106120.5492468805
01051,2075,110237.83918131108,108961.9131977208,NA,1,108961.9131977208
01051,2080,114562.54106974273,112204.23342518554,NA,1,112204.23342518554
01051,2085,120230.0489981114,116007.69004178183,NA,1,116007.69004178183
01051,2090,127583.37179942554,120204.78058020139,NA,1,120204.78058020139
01051,2095,137349.50642731835,124707.74585157256,NA,1,124707.74585157256
01051,2100,150617.1840404063,129321.73049023573,NA,1,129321.73049023573
01053,2020,38737.436276948625,38700.83921767109,NA,1,38700.83921767109
01053,2025,39624.522782701046,39550.52417644701,NA,1,39550.52417644701
01053,2030,40347.59225829913,40239.78776943877,NA,1,40239.78776943877
01053,2035,40951.048231791334,40816.1204497107,NA,1,40816.1204497107
01053,2040,41538.466572894344,41387.664665370576,NA,1,41387.664665370576
01053,2045,42070.66762667052,41920.67953970543,NA,1,41920.67953970543
01053,2050,42645.46100013224,42524.02627157597,NA,1,42524.02627157597
01053,2055,43318.66270977073,43267.16016230137,NA,1,43267.16016230137
01053,2060,44042.51565181408,44121.1613480662,NA,1,44121.1613480662
01053,2065,44793.16742698754,45081.763806483075,NA,1,45081.763806483075
01053,2070,45552.43831139835,46158.06111717605,NA,1,46158.06111717605
01053,2075,46324.82236543622,47383.26359991549,NA,1,47383.26359991549
01053,2080,47105.130925658355,48793.58693362891,NA,1,48793.58693362891
01053,2085,47890.05477638403,50446.353910951366,NA,1,50446.353910951366
01053,2090,48532.78357755949,52237.888860854044,NA,1,52237.888860854044
01053,2095,49003.89273399803,54127.68551172343,NA,1,54127.68551172343
01053,2100,49374.66239824262,56099.47982420855,NA,1,56099.47982420855
01055,2020,105778.42118835637,105776.05284442227,NA,1,105776.05284442227
01055,2025,108104.82345676578,108103.84424482456,NA,1,108103.84424482456
01055,2030,109928.13329036621,109925.89197717218,NA,1,109925.89197717218
01055,2035,111249.01012580197,111242.16691450994,NA,1,111242.16691450994
01055,2040,112386.97207031102,112371.03855653392,NA,1,112371.03855653392
01055,2045,113602.88570887456,113570.94990443652,NA,1,113570.94990443652
01055,2050,115223.13761756086,115164.60119496091,NA,1,115164.60119496091
01055,2055,117384.92207902818,117282.60813512547,NA,1,117282.60813512547
01055,2060,120121.3533377877,119948.13905464121,NA,1,119948.13905464121
01055,2065,123349.1884680481,123063.23368730865,NA,1,123063.23368730865
01055,2070,126899.11571756439,126436.86930385261,NA,1,126436.86930385261
01055,2075,130764.82560007661,130028.6303223133,NA,1,130028.6303223133
01055,2080,135103.01232674043,133940.0808522049,NA,1,133940.0808522049
01055,2085,140227.51792715729,138393.84951419814,NA,1,138393.84951419814
01055,2090,146210.63544707678,143323.06179395295,NA,1,143323.06179395295
01055,2095,153139.57843528423,148602.5881606493,NA,1,148602.5881606493
01055,2100,161168.99341750186,154058.3315115392,NA,1,154058.3315115392
01057,2020,16955.816996112655,16955.816996112655,NA,1,16955.816996112655
01057,2025,17115.732399617693,17116.349532969285,NA,1,17116.349532969285
01057,2030,17218.219882514135,17219.468785975874,NA,1,17219.468785975874
01057,2035,17262.517041906227,17264.440153872645,NA,1,17264.440153872645
01057,2040,17342.322378620214,17344.929006919363,NA,1,17344.929006919363
01057,2045,17456.062771030705,17459.15850824832,NA,1,17459.15850824832
01057,2050,17644.861134832714,17647.822940091606,NA,1,17647.822940091606
01057,2055,17946.19778419843,17947.526913104743,NA,1,17947.526913104743
01057,2060,18345.603095306004,18342.314123788186,NA,1,18342.314123788186
01057,2065,18810.216931589803,18796.876201361174,NA,1,18796.876201361174
01057,2070,19330.301246294588,19297.585211273064,NA,1,19297.585211273064
01057,2075,19911.01143090487,19842.992157229273,NA,1,19842.992157229273
01057,2080,20544.079708224894,20413.167976456134,NA,1,20413.167976456134
01057,2085,21310.530879922506,21068.87690685414,NA,1,21068.87690685414
01057,2090,22225.266284660087,21792.5155758561,NA,1,21792.5155758561
01057,2095,23320.060247470614,22564.46857336059,NA,1,22564.46857336059
01057,2100,24661.594228767925,23369.013100988588,NA,1,23369.013100988588
01059,2020,32535.679618141985,32535.65635459199,NA,1,32535.65635459199
01059,2025,33386.883331716235,33387.136268562834,NA,1,33387.136268562834
01059,2030,34142.643630758874,34142.66233081767,NA,1,34142.66233081767
01059,2035,34800.177558127216,34800.01629489745,NA,1,34800.01629489745
01059,2040,35508.2758151715,35508.40809008654,NA,1,35508.40809008654
01059,2045,36209.12870675463,36210.34267407259,NA,1,36210.34267407259
01059,2050,36960.86107744673,36964.25689163294,NA,1,36964.25689163294
01059,2055,37829.79719434625,37836.724008729936,NA,1,37836.724008729936
01059,2060,38767.8041786105,38779.70555708757,NA,1,38779.70555708757
01059,2065,39779.22145249506,39797.020211516516,NA,1,39797.020211516516
01059,2070,40871.61947391196,40894.36728797082,NA,1,40894.36728797082
01059,2075,42054.632265266904,42076.823048199025,NA,1,42076.823048199025
01059,2080,43344.920755284096,43351.28746845179,NA,1,43351.28746845179
01059,2085,44848.88640779497,44803.7041336183,NA,1,44803.7041336183
01059,2090,46539.88698878246,46367.02062356535,NA,1,46367.02062356535
01059,2095,48453.708972545566,48000.6774717751,NA,1,48000.6774717751
01059,2100,50728.39077566525,49701.661078721256,NA,1,49701.661078721256
01061,2020,27135.558513131415,27134.622759697857,SSP2,1,27134.622759697857
01061,2025,27463.31596611044,27475.460292873322,SSP2,1,27475.460292873322
01061,2030,27686.67509740054,27724.50700619999,SSP2,1,27724.50700619999
01061,2035,27807.574888308434,27883.637134888457,SSP2,1,27883.637134888457
01061,2040,27938.499449152652,28066.22168797871,SSP2,1,28066.22168797871
01061,2045,28115.084367817457,28308.98319415583,SSP2,1,28308.98319415583
01061,2050,28376.538226585304,28653.672163747327,SSP2,1,28653.672163747327
01061,2055,28770.440459813217,29151.975858576614,SSP2,1,29151.975858576614
01061,2060,29309.369586140518,29822.19570700934,SSP2,1,29822.19570700934
01061,2065,29918.17125861474,30597.318339443056,SSP2,1,30597.318339443056
01061,2070,30563.345749623662,31460.323322331904,SSP2,1,31460.323322331904
01061,2075,31198.085720799045,32395.685759756387,SSP2,1,32395.685759756387
01061,2080,31780.67077323352,33414.62551148565,SSP2,1,33414.62551148565
01061,2085,32241.17684188345,34538.99399995238,SSP2,1,34538.99399995238
01061,2090,32405.212873877445,35748.19357165049,SSP2,1,35748.19357165049
01061,2095,32001.546024803694,37035.52771020473,SSP2,1,37035.52771020473
01061,2100,30558.46279227498,38375.26482668192,SSP2,1,38375.26482668192
01063,2020,8636.295885075531,8636.295885075531,NA,1,8636.295885075531
01063,2025,8748.856933610747,8749.546899204443,NA,1,8749.546899204443
01063,2030,8836.755929547933,8838.362679603986,NA,1,8838.362679603986
01063,2035,8885.722087764096,8888.351428974263,NA,1,8888.351428974263
01063,2040,8950.3705695127,8954.071095115065,NA,1,8954.071095115065
01063,2045,9048.197864547405,9052.920117286272,NA,1,9052.920117286272
01063,2050,9208.0151245934685,9213.53961495285,NA,1,9213.53961495285
01063,2055,9445.929237253971,9451.63977634165,NA,1,9451.63977634165
01063,2060,9731.383221841505,9735.96121985727,NA,1,9735.96121985727
01063,2065,10032.102785291863,10033.04719752844,NA,1,10033.04719752844
01063,2070,10350.743340316478,10343.716934464926,NA,1,10343.716934464926
01063,2075,10679.252922308944,10656.783142445081,NA,1,10656.783142445081
01063,2080,11029.892767541412,10979.006636583792,NA,1,10979.006636583792
01063,2085,11446.40432549832,11344.675347857583,NA,1,11344.675347857583
01063,2090,11930.205519615316,11740.316267593445,NA,1,11740.316267593445
01063,2095,12495.470576770811,12157.063455791402,NA,1,12157.063455791402
01063,2100,13177.85497053507,12594.789022696272,NA,1,12594.789022696272
01065,2020,15413.240712077899,15413.240712077899,NA,1,15413.240712077899
01065,2025,15791.64093623588,15793.45579201513,NA,1,15793.45579201513
01065,2030,16105.625713783238,16109.806605777678,NA,1,16109.806605777678
01065,2035,16345.255745660845,16351.981160889634,NA,1,16351.981160889634
01065,2040,16594.366994488326,16603.55314795187,NA,1,16603.55314795187
01065,2045,16851.319065828342,16862.335816515326,NA,1,16862.335816515326
01065,2050,17168.6977171984,17179.79920380661,NA,1,17179.79920380661
01065,2055,17625.472556816218,17632.454371118678,NA,1,17632.454371118678
01065,2060,18175.099543421682,18169.28238955864,NA,1,18169.28238955864
01065,2065,18779.15261663092,18744.103623523566,NA,1,18744.103623523566
01065,2070,19435.161447381724,19341.71993015588,NA,1,19341.71993015588
01065,2075,20154.535831403682,19951.345454919418,NA,1,19951.345454919418
01065,2080,20973.82848325194,20569.790735197872,NA,1,20569.790735197872
01065,2085,22019.51567561032,21254.120420013456,NA,1,21254.120420013456
01065,2090,23411.301807564658,22011.274406063465,NA,1,22011.274406063465
01065,2095,25301.14551282263,22813.167397414974,NA,1,22813.167397414974
01065,2100,27959.334634747524,23642.416057205017,NA,1,23642.416057205017
01067,2020,17342.903847590624,17342.903847590624,NA,1,17342.903847590624
01067,2025,17479.486824025178,17487.9480385312,NA,1,17487.9480385312
01067,2030,17506.51592967931,17533.27019463944,NA,1,17533.27019463944
01067,2035,17468.636922026053,17529.626211465336,NA,1,17529.626211465336
01067,2040,17420.905164674867,17543.364486995342,NA,1,17543.364486995342
01067,2045,17389.534446229143,17618.646603776477,NA,1,17618.646603776477
01067,2050,17375.651688797945,17786.255828767185,NA,1,17786.255828767185
01067,2055,17336.84969508013,18053.109308523726,NA,1,18053.109308523726
01067,2060,17186.291327992454,18411.296881886243,NA,1,18411.296881886243
01067,2065,16794.110908707196,18852.97512949722,NA,1,18852.97512949722
01067,2070,15943.08316347561,19356.507367865303,NA,1,19356.507367865303
01067,2075,14306.23760638524,19911.34902321089,NA,1,19911.34902321089
01067,2080,11368.694496844848,20514.991197948435,NA,1,20514.991197948435
01067,2085,6286.910377302021,21181.04210310439,NA,1,21181.04210310439
01067,2090,-2272.2927406901545,21905.872738784023,NA,1,21905.872738784023
01067,2095,-16398.75881876745,22692.898647841233,NA,1,22692.898647841233
01067,2100,-39433.69499263695,23519.363055291793,NA,1,23519.363055291793
01069,2020,107857.15416466947,107812.68762956101,NA,1,107812.68762956101
01069,2025,110945.5628454633,110850.61643615854,NA,1,110850.61643615854
01069,2030,113604.93494900991,113428.14685307727,NA,1,113428.14685307727
01069,2035,115873.55319690597,115559.12966432639,NA,1,115559.12966432639
01069,2040,118012.42095099625,117471.9577727637,NA,1,117471.9577727637
01069,2045,120322.6785040385,119417.51682525662,NA,1,119417.51682525662
01069,2050,123195.34629611591,121706.90831182881,NA,1,121706.90831182881
01069,2055,126922.53885417525,124497.83126193652,NA,1,124497.83126193652
01069,2060,131663.91736281046,127742.37495709746,NA,1,127742.37495709746
01069,2065,137544.86310118577,131253.82470579434,NA,1,131253.82470579434
01069,2070,144941.7696293352,134919.02655307492,NA,1,134919.02655307492
01069,2075,154756.2075887493,138860.3888694204,NA,1,138860.3888694204
01069,2080,168411.46226032748,143251.34050790005,NA,1,143251.34050790005
01069,2085,188051.89427814237,148139.52832945273,NA,1,148139.52832945273
01069,2090,216722.05969536133,153413.3920635023,NA,1,153413.3920635023
01069,2095,259232.18607624323,159012.66805082947,NA,1,159012.66805082947
01069,2100,323022.7653874401,164803.40658784352,NA,1,164803.40658784352
01071,2020,53302.792385984,53302.413055561134,NA,1,53302.413055561134
01071,2025,54028.105712107346,54031.33852180374,NA,1,54031.33852180374
01071,2030,54468.162405345014,54476.80486077421,NA,1,54476.80486077421
01071,2035,54726.70732512761,54743.86822559189,NA,1,54743.86822559189
01071,2040,54915.394316960475,54946.4600055891,NA,1,54946.4600055891
01071,2045,55163.71162494209,55217.30311635307,NA,1,55217.30311635307
01071,2050,55640.759531263626,55730.85225758087,NA,1,55730.85225758087
01071,2055,56384.30195538981,56533.608061617364,NA,1,56533.608061617364
01071,2060,57394.69298719234,57639.354295955134,NA,1,57639.354295955134
01071,2065,58621.31277425022,59018.58500916092,NA,1,59018.58500916092
01071,2070,59927.9049295406,60570.145232834235,NA,1,60570.145232834235
01071,2075,61226.70486487394,62264.56846250732,NA,1,62264.56846250732
01071,2080,62426.6551360412,64111.69911310382,NA,1,64111.69911310382
01071,2085,63417.349023990064,66177.79321176426,NA,1,66177.79321176426
01071,2090,63894.95695645375,68447.63630567389,NA,1,68447.63630567389
01071,2095,63369.57771928986,70916.23875114843,NA,1,70916.23875114843
01071,2100,60921.6699041962,73493.06454912102,NA,1,73493.06454912102
01073,2020,689129.5637258549,688938.9261962627,NA,1,688938.9261962627
01073,2025,715979.3569229157,715614.9177841333,NA,1,715614.9177841333
01073,2030,739342.3476750886,738755.4330177746,NA,1,738755.4330177746
01073,2035,757733.488244567,756840.6741128172,NA,1,756840.6741128172
01073,2040,773761.4828213034,772439.5720915439,NA,1,772439.5720915439
01073,2045,789528.0551266185,787588.3928048066,NA,1,787588.3928048066
01073,2050,807858.5137036127,805025.9796464985,NA,1,805025.9796464985
01073,2055,830094.6555786673,825962.4821811926,NA,1,825962.4821811926
01073,2060,855438.801405812,849407.0362815891,NA,1,849407.0362815891
01073,2065,882104.2297257711,873285.9601213929,NA,1,873285.9601213929
01073,2070,910376.4515733802,897474.1381735982,NA,1,897474.1381735982
01073,2075,942133.7344049818,923158.5614099229,NA,1,923158.5614099229
